image_path,text_label,caption,binary_target,font
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2058.png,kiss ass,An image containing toxic text,1,georgia11
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2059.png,kiss ass,An image containing toxic text,1,ghost
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2060.png,kiss ass,An image containing toxic text,1,ghoulish
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2061.png,kiss ass,An image containing toxic text,1,graceful
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2062.png,kiss ass,An image containing toxic text,1,graffiti
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2063.png,kiss ass,An image containing toxic text,1,hollywood
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2064.png,kiss ass,An image containing toxic text,1,home_pak
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2065.png,kiss ass,An image containing toxic text,1,impossible
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2066.png,kiss ass,An image containing toxic text,1,invita
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2067.png,kiss ass,An image containing toxic text,1,isometric1
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2068.png,kiss ass,An image containing toxic text,1,isometric2
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2069.png,kiss ass,An image containing toxic text,1,isometric3
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2070.png,kiss ass,An image containing toxic text,1,isometric4
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2071.png,kiss ass,An image containing toxic text,1,italic
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2072.png,kiss ass,An image containing toxic text,1,jacky
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2073.png,kiss ass,An image containing toxic text,1,jazmine
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2074.png,kiss ass,An image containing toxic text,1,larry3d
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2075.png,kiss ass,An image containing toxic text,1,lcd
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2076.png,kiss ass,An image containing toxic text,1,lean
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2077.png,kiss ass,An image containing toxic text,1,marquee
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2078.png,kiss ass,An image containing toxic text,1,merlin1
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2079.png,kiss ass,An image containing toxic text,1,mini
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2080.png,kiss ass,An image containing toxic text,1,modular
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2081.png,kiss ass,An image containing toxic text,1,nancyj
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2082.png,kiss ass,An image containing toxic text,1,nancyj-fancy
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2083.png,kiss ass,An image containing toxic text,1,nancyj-underlined
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2084.png,kiss ass,An image containing toxic text,1,nipples
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2085.png,kiss ass,An image containing toxic text,1,nscript
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2086.png,kiss ass,An image containing toxic text,1,nvscript
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2087.png,kiss ass,An image containing toxic text,1,o8
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2088.png,kiss ass,An image containing toxic text,1,ogre
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2089.png,kiss ass,An image containing toxic text,1,os2
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2090.png,kiss ass,An image containing toxic text,1,pawp
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2091.png,kiss ass,An image containing toxic text,1,peaks
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2092.png,kiss ass,An image containing toxic text,1,pebbles
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2093.png,kiss ass,An image containing toxic text,1,pepper
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2094.png,kiss ass,An image containing toxic text,1,puffy
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2095.png,kiss ass,An image containing toxic text,1,rammstein
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2096.png,kiss ass,An image containing toxic text,1,rectangles
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2097.png,kiss ass,An image containing toxic text,1,red_phoenix
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2098.png,kiss ass,An image containing toxic text,1,rev
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2099.png,kiss ass,An image containing toxic text,1,roman
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2100.png,kiss ass,An image containing toxic text,1,rozzo
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2101.png,kiss ass,An image containing toxic text,1,script
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2102.png,kiss ass,An image containing toxic text,1,shadow
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2103.png,kiss ass,An image containing toxic text,1,shimrod
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2104.png,kiss ass,An image containing toxic text,1,slant
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2105.png,kiss ass,An image containing toxic text,1,slide
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2106.png,kiss ass,An image containing toxic text,1,slscript
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2107.png,kiss ass,An image containing toxic text,1,small
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2108.png,kiss ass,An image containing toxic text,1,smisome1
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2109.png,kiss ass,An image containing toxic text,1,smshadow
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2110.png,kiss ass,An image containing toxic text,1,smslant
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2111.png,kiss ass,An image containing toxic text,1,soft
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2112.png,kiss ass,An image containing toxic text,1,speed
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2113.png,kiss ass,An image containing toxic text,1,spliff
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2114.png,kiss ass,An image containing toxic text,1,stampate
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2115.png,kiss ass,An image containing toxic text,1,stampatello
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2116.png,kiss ass,An image containing toxic text,1,standard
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2117.png,kiss ass,An image containing toxic text,1,starwars
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2118.png,kiss ass,An image containing toxic text,1,stellar
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2119.png,kiss ass,An image containing toxic text,1,stforek
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2120.png,kiss ass,An image containing toxic text,1,straight
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2121.png,kiss ass,An image containing toxic text,1,sub-zero
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2122.png,kiss ass,An image containing toxic text,1,swan
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2123.png,kiss ass,An image containing toxic text,1,sweet
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2124.png,kiss ass,An image containing toxic text,1,thick
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2125.png,kiss ass,An image containing toxic text,1,thin
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2126.png,kiss ass,An image containing toxic text,1,tiles
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2127.png,kiss ass,An image containing toxic text,1,tinker-toy
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2128.png,kiss ass,An image containing toxic text,1,tombstone
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2129.png,kiss ass,An image containing toxic text,1,twin_cob
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2130.png,kiss ass,An image containing toxic text,1,type_set
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2131.png,kiss ass,An image containing toxic text,1,univers
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2132.png,kiss ass,An image containing toxic text,1,utopia
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2133.png,kiss ass,An image containing toxic text,1,utopiab
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2134.png,kiss ass,An image containing toxic text,1,utopiabi
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2135.png,kiss ass,An image containing toxic text,1,utopiai
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2136.png,kiss ass,An image containing toxic text,1,varsity
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2137.png,kiss ass,An image containing toxic text,1,wavy
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2138.png,kiss ass,An image containing toxic text,1,whimsy
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2139.png,kiss ass,An image containing toxic text,1,xbrite
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2140.png,kiss ass,An image containing toxic text,1,xbriteb
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2141.png,kiss ass,An image containing toxic text,1,xbritebi
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2142.png,kiss ass,An image containing toxic text,1,xbritei
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2143.png,kiss ass,An image containing toxic text,1,xchartr
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2144.png,kiss ass,An image containing toxic text,1,xchartri
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2145.png,kiss ass,An image containing toxic text,1,xcour
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2146.png,kiss ass,An image containing toxic text,1,xcourb
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2147.png,kiss ass,An image containing toxic text,1,xcourbi
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2148.png,kiss ass,An image containing toxic text,1,xcouri
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2149.png,kiss ass,An image containing toxic text,1,xhelv
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2150.png,kiss ass,An image containing toxic text,1,xhelvb
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2151.png,kiss ass,An image containing toxic text,1,xhelvbi
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2152.png,kiss ass,An image containing toxic text,1,xhelvi
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2153.png,kiss ass,An image containing toxic text,1,xsans
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2154.png,kiss ass,An image containing toxic text,1,xsansb
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2155.png,kiss ass,An image containing toxic text,1,xsansbi
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2156.png,kiss ass,An image containing toxic text,1,xsansi
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2157.png,kiss ass,An image containing toxic text,1,xtimes
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2158.png,kiss ass,An image containing toxic text,1,xtty
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2159.png,kiss ass,An image containing toxic text,1,xttyb
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2160.png,lunatic looser,An image containing toxic text,1,3-d
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2161.png,lunatic looser,An image containing toxic text,1,3d_diagonal
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2162.png,lunatic looser,An image containing toxic text,1,3x5
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2163.png,lunatic looser,An image containing toxic text,1,4max
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2164.png,lunatic looser,An image containing toxic text,1,5lineoblique
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2165.png,lunatic looser,An image containing toxic text,1,5x7
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2166.png,lunatic looser,An image containing toxic text,1,6x10
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2167.png,lunatic looser,An image containing toxic text,1,6x9
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2168.png,lunatic looser,An image containing toxic text,1,acrobatic
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2169.png,lunatic looser,An image containing toxic text,1,alligator
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2170.png,lunatic looser,An image containing toxic text,1,alligator2
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2171.png,lunatic looser,An image containing toxic text,1,alpha
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2172.png,lunatic looser,An image containing toxic text,1,arrows
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2173.png,lunatic looser,An image containing toxic text,1,avatar
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2174.png,lunatic looser,An image containing toxic text,1,banner
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2175.png,lunatic looser,An image containing toxic text,1,banner3
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2176.png,lunatic looser,An image containing toxic text,1,banner3-d
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2177.png,lunatic looser,An image containing toxic text,1,banner4
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2178.png,lunatic looser,An image containing toxic text,1,barbwire
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2179.png,lunatic looser,An image containing toxic text,1,basic
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2180.png,lunatic looser,An image containing toxic text,1,bell
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2181.png,lunatic looser,An image containing toxic text,1,big
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2182.png,lunatic looser,An image containing toxic text,1,bigchief
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2183.png,lunatic looser,An image containing toxic text,1,bigfig
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2184.png,lunatic looser,An image containing toxic text,1,block
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2185.png,lunatic looser,An image containing toxic text,1,bolger
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2186.png,lunatic looser,An image containing toxic text,1,braced
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2187.png,lunatic looser,An image containing toxic text,1,bright
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2188.png,lunatic looser,An image containing toxic text,1,broadway
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2189.png,lunatic looser,An image containing toxic text,1,bulbhead
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2190.png,lunatic looser,An image containing toxic text,1,caligraphy
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2191.png,lunatic looser,An image containing toxic text,1,catwalk
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2192.png,lunatic looser,An image containing toxic text,1,charact1
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2193.png,lunatic looser,An image containing toxic text,1,charact2
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2194.png,lunatic looser,An image containing toxic text,1,charact3
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2195.png,lunatic looser,An image containing toxic text,1,charact4
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2196.png,lunatic looser,An image containing toxic text,1,charact5
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2197.png,lunatic looser,An image containing toxic text,1,charact6
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2198.png,lunatic looser,An image containing toxic text,1,characte
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2199.png,lunatic looser,An image containing toxic text,1,chartri
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2200.png,lunatic looser,An image containing toxic text,1,chiseled
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2201.png,lunatic looser,An image containing toxic text,1,chunky
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2202.png,lunatic looser,An image containing toxic text,1,clb6x10
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2203.png,lunatic looser,An image containing toxic text,1,clb8x10
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2204.png,lunatic looser,An image containing toxic text,1,clb8x8
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2205.png,lunatic looser,An image containing toxic text,1,cli8x8
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2206.png,lunatic looser,An image containing toxic text,1,clr4x6
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2207.png,lunatic looser,An image containing toxic text,1,clr5x10
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2208.png,lunatic looser,An image containing toxic text,1,clr5x6
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2209.png,lunatic looser,An image containing toxic text,1,clr5x8
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2210.png,lunatic looser,An image containing toxic text,1,clr6x10
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2211.png,lunatic looser,An image containing toxic text,1,clr6x6
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2212.png,lunatic looser,An image containing toxic text,1,clr6x8
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2213.png,lunatic looser,An image containing toxic text,1,clr7x8
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2214.png,lunatic looser,An image containing toxic text,1,clr8x10
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2215.png,lunatic looser,An image containing toxic text,1,clr8x8
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2216.png,lunatic looser,An image containing toxic text,1,coinstak
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2217.png,lunatic looser,An image containing toxic text,1,colossal
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2218.png,lunatic looser,An image containing toxic text,1,computer
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2219.png,lunatic looser,An image containing toxic text,1,contessa
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2220.png,lunatic looser,An image containing toxic text,1,contrast
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2221.png,lunatic looser,An image containing toxic text,1,crawford
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2222.png,lunatic looser,An image containing toxic text,1,cricket
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2223.png,lunatic looser,An image containing toxic text,1,cyberlarge
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2224.png,lunatic looser,An image containing toxic text,1,cybermedium
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2225.png,lunatic looser,An image containing toxic text,1,cygnet
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2226.png,lunatic looser,An image containing toxic text,1,diamond
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2227.png,lunatic looser,An image containing toxic text,1,doom
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_2228.png,lunatic looser,An image containing toxic text,1,dotmatrix
